id_prod,date,session_id,client_id,price,categ,sex,birth,age,age_range,age_range_mean,month,price_customer_purchase,price_range,number_purchase,number_purchase_month,basket_size
0_1451,2022-01-13 01:04:17.865429,s_148989,c_3454,19.99,0,m,1969,53,"(48.0, 63.0]",55,1,54466.37999999937,"(17.99, 20.99]",3275,336,1
0_1104,2021-11-03 06:10:34.558345,s_114041,c_6714,13.21,0,f,1968,54,"(48.0, 63.0]",55,11,73220.8,"(11.73, 13.9]",4473,410,1
0_1508,2021-12-15 18:05:22.270748,s_134851,c_3454,8.03,0,m,1969,53,"(48.0, 63.0]",55,12,54466.37999999937,"(7.41, 9.87]",3275,373,1
1_493,2021-03-14 11:13:17.834608,s_6195,c_6714,10.99,1,f,1968,54,"(48.0, 63.0]",55,3,73220.8,"(9.87, 11.73]",4473,391,4
2_62,2021-07-29 11:48:22.387432,s_68640,c_4958,60.96,2,m,1999,23,"(17.925, 33.0]",25,7,144257.21000000183,"(27.52, 300.0]",2562,264,1
0_1339,2021-03-26 22:42:07.261267,s_11921,c_1609,8.99,0,m,1980,42,"(33.0, 48.0]",40,3,162007.34000000064,"(7.41, 9.87]",12855,1083,2
0_1452,2021-12-18 05:37:50.688350,s_136098,c_1609,13.77,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(11.73, 13.9]",12855,1287,1
0_1506,2021-09-28 09:44:56.443683,s_96808,c_1609,10.0,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(9.87, 11.73]",12855,1428,5
0_562,2022-01-24 03:55:08.336668,s_154350,c_1609,3.64,0,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(0.619, 4.99]",12855,1011,3
0_1564,2021-12-24 08:28:42.399938,s_139181,c_6714,11.12,0,f,1968,54,"(48.0, 63.0]",55,12,73220.8,"(9.87, 11.73]",4473,400,5
0_1578,2022-01-06 13:36:41.514850,s_145848,c_6714,17.79,0,f,1968,54,"(48.0, 63.0]",55,1,73220.8,"(15.99, 17.99]",4473,380,5
1_293,2021-09-17 03:41:30.388617,s_91076,c_1609,22.99,1,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(20.99, 27.52]",12855,1428,5
1_712,2021-03-18 12:05:22.220560,s_8031,c_4958,25.48,1,m,1999,23,"(17.925, 33.0]",25,3,144257.21000000183,"(20.99, 27.52]",2562,219,1
0_1334,2021-09-30 06:13:56.947013,s_97793,c_1609,17.74,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(15.99, 17.99]",12855,1428,4
2_167,2022-01-03 02:41:56.196666,s_144150,c_4958,236.99,2,m,1999,23,"(17.925, 33.0]",25,1,144257.21000000183,"(27.52, 300.0]",2562,198,1
1_446,2021-12-02 01:07:02.054117,s_128063,c_1609,23.92,1,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(20.99, 27.52]",12855,1287,1
1_435,2021-06-28 11:03:16.321204,s_54994,c_1609,11.99,1,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(11.73, 13.9]",12855,946,3
0_1356,2021-05-23 03:00:31.009400,s_38252,c_1609,5.57,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(4.99, 7.41]",12855,1132,2
0_1160,2021-12-30 20:29:59.971793,s_142500,c_3454,17.87,0,m,1969,53,"(48.0, 63.0]",55,12,54466.37999999937,"(15.99, 17.99]",3275,373,1
2_96,2021-09-13 12:49:07.263343,s_89291,c_4958,47.91,2,m,1999,23,"(17.925, 33.0]",25,9,144257.21000000183,"(27.52, 300.0]",2562,143,1
1_395,2021-06-06 14:19:52.412246,s_44904,c_6714,28.99,1,f,1968,54,"(48.0, 63.0]",55,6,73220.8,"(27.52, 300.0]",4473,387,2
0_1481,2022-02-12 14:22:56.799948,s_164030,c_1609,3.99,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(0.619, 4.99]",12855,1074,4
2_43,2021-05-03 02:22:00.819604,s_29128,c_4958,69.99,2,m,1999,23,"(17.925, 33.0]",25,5,144257.21000000183,"(27.52, 300.0]",2562,214,1
0_2182,2021-12-29 01:05:08.500071,s_141591,c_1609,16.09,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(15.99, 17.99]",12855,1287,2
2_185,2022-02-13 02:57:01.348509,s_164302,c_4958,43.99,2,m,1999,23,"(17.925, 33.0]",25,2,144257.21000000183,"(27.52, 300.0]",2562,305,2
0_1563,2022-02-28 21:25:54.208850,s_172374,c_1609,3.99,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(0.619, 4.99]",12855,1074,3
1_582,2021-06-26 23:09:46.991571,s_54289,c_1609,27.61,1,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(27.52, 300.0]",12855,946,2
0_1061,2021-12-28 06:18:53.342231,s_141193,c_6714,19.99,0,f,1968,54,"(48.0, 63.0]",55,12,73220.8,"(17.99, 20.99]",4473,400,7
0_2100,2021-09-30 14:43:23.569046,s_97966,c_1609,6.66,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(4.99, 7.41]",12855,1428,3
0_1483,2021-07-22 20:45:15.286364,s_65805,c_1609,4.99,0,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(0.619, 4.99]",12855,829,3
2_61,2021-07-13 13:34:42.372025,s_61737,c_4958,39.99,2,m,1999,23,"(17.925, 33.0]",25,7,144257.21000000183,"(27.52, 300.0]",2562,264,2
0_1641,2021-04-18 04:18:16.310009,s_22138,c_6714,14.99,0,f,1968,54,"(48.0, 63.0]",55,4,73220.8,"(13.9, 15.99]",4473,401,5
0_1344,2021-12-02 10:59:18.329940,s_128276,c_1609,19.04,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(17.99, 20.99]",12855,1287,4
0_342,2021-04-01 10:54:24.181639,s_14422,c_1609,15.51,0,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(13.9, 15.99]",12855,1091,3
0_1718,2021-08-08 07:51:01.903843,s_72905,c_6714,9.67,0,f,1968,54,"(48.0, 63.0]",55,8,73220.8,"(7.41, 9.87]",4473,290,1
1_475,2021-11-04 22:27:26.283227,s_114825,c_3454,20.99,1,m,1969,53,"(48.0, 63.0]",55,11,54466.37999999937,"(17.99, 20.99]",3275,291,1
0_1134,2021-05-20 15:54:35.390463,s_37144,c_1609,11.72,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(9.87, 11.73]",12855,1132,2
0_1637,2021-08-13 15:44:02.197639,s_75243,c_1609,4.99,0,m,1980,42,"(33.0, 48.0]",40,8,162007.34000000064,"(0.619, 4.99]",12855,901,2
0_2047,2021-09-19 09:47:42.849359,s_92179,c_6714,5.99,0,f,1968,54,"(48.0, 63.0]",55,9,73220.8,"(4.99, 7.41]",4473,464,2
0_1529,2021-04-07 08:50:23.518199,s_17175,c_1609,3.99,0,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(0.619, 4.99]",12855,1091,3
0_1118,2021-08-31 12:46:02.215588,s_83139,c_3454,3.64,0,m,1969,53,"(48.0, 63.0]",55,8,54466.37999999937,"(0.619, 4.99]",3275,247,2
1_663,2021-08-09 14:11:23.465091,s_73443,c_4958,17.99,1,m,1999,23,"(17.925, 33.0]",25,8,144257.21000000183,"(15.99, 17.99]",2562,255,1
0_2124,2021-09-09 00:30:22.047288,s_87054,c_1609,10.29,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(9.87, 11.73]",12855,1428,5
0_1565,2021-06-26 13:49:40.490165,s_54102,c_1609,7.99,0,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(7.41, 9.87]",12855,946,3
0_1568,2021-08-31 18:53:45.823705,s_83228,c_1609,4.0,0,m,1980,42,"(33.0, 48.0]",40,8,162007.34000000064,"(0.619, 4.99]",12855,901,3
1_414,2021-05-31 00:44:42.025660,s_41888,c_6714,23.83,1,f,1968,54,"(48.0, 63.0]",55,5,73220.8,"(20.99, 27.52]",4473,391,5
0_1933,2021-09-18 11:58:25.919026,s_91732,c_6714,15.99,0,f,1968,54,"(48.0, 63.0]",55,9,73220.8,"(13.9, 15.99]",4473,464,4
1_282,2022-02-22 23:41:34.039577,s_169371,c_1609,23.2,1,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(20.99, 27.52]",12855,1074,3
2_202,2021-07-05 10:53:45.799384,s_58184,c_4958,67.57,2,m,1999,23,"(17.925, 33.0]",25,7,144257.21000000183,"(27.52, 300.0]",2562,264,1
0_1482,2021-04-05 00:46:50.451945,s_16097,c_6714,8.32,0,f,1968,54,"(48.0, 63.0]",55,4,73220.8,"(7.41, 9.87]",4473,401,4
0_1410,2022-02-23 10:33:26.865004,s_169583,c_1609,14.85,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(13.9, 15.99]",12855,1074,4
0_1611,2021-11-11 05:58:35.346668,s_117872,c_1609,11.99,0,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(11.73, 13.9]",12855,1057,4
0_306,2021-12-09 21:27:10.961667,s_131972,c_1609,15.55,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(13.9, 15.99]",12855,1287,2
1_11,2021-12-15 14:35:39.755825,s_134777,c_3454,39.99,1,m,1969,53,"(48.0, 63.0]",55,12,54466.37999999937,"(27.52, 300.0]",3275,373,1
0_1043,2021-11-19 05:44:59.678700,s_121840,c_3454,10.99,0,m,1969,53,"(48.0, 63.0]",55,11,54466.37999999937,"(9.87, 11.73]",3275,291,1
0_1069,2021-11-07 03:39:31.348464,s_115901,c_1609,7.99,0,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(7.41, 9.87]",12855,1057,2
1_366,2022-02-13 09:17:53.075619,s_164448,c_3454,28.54,1,m,1969,53,"(48.0, 63.0]",55,2,54466.37999999937,"(27.52, 300.0]",3275,298,2
0_1950,2021-12-05 23:39:52.462080,s_130005,c_1609,2.5,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(0.619, 4.99]",12855,1287,2
0_1259,2021-11-08 15:15:33.560643,s_116625,c_6714,11.99,0,f,1968,54,"(48.0, 63.0]",55,11,73220.8,"(11.73, 13.9]",4473,410,3
1_389,2021-12-10 12:57:46.634955,s_132305,c_1609,24.99,1,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(20.99, 27.52]",12855,1287,2
0_1225,2021-08-25 01:01:03.860987,s_80261,c_1609,12.99,0,m,1980,42,"(33.0, 48.0]",40,8,162007.34000000064,"(11.73, 13.9]",12855,901,2
0_1528,2021-04-20 17:44:06.797791,s_23305,c_1609,11.38,0,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(9.87, 11.73]",12855,1091,6
0_2259,2021-11-02 16:03:12.609474,s_113762,c_3454,7.99,0,m,1969,53,"(48.0, 63.0]",55,11,54466.37999999937,"(7.41, 9.87]",3275,291,1
1_74,2022-01-06 09:08:59.697753,s_145755,c_3454,35.02,1,m,1969,53,"(48.0, 63.0]",55,1,54466.37999999937,"(27.52, 300.0]",3275,336,1
1_697,2021-03-26 21:04:08.965488,s_11890,c_1609,4.99,1,m,1980,42,"(33.0, 48.0]",40,3,162007.34000000064,"(0.619, 4.99]",12855,1083,2
1_403,2021-12-28 16:38:48.658849,s_141415,c_3454,17.99,1,m,1969,53,"(48.0, 63.0]",55,12,54466.37999999937,"(15.99, 17.99]",3275,373,2
0_871,2021-07-22 14:10:12.479573,s_65696,c_1609,16.99,0,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(15.99, 17.99]",12855,829,2
0_1908,2022-02-04 05:55:15.537861,s_159729,c_1609,15.21,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(13.9, 15.99]",12855,1074,2
0_1483,2021-03-31 23:22:23.322344,s_14189,c_6714,4.99,0,f,1968,54,"(48.0, 63.0]",55,3,73220.8,"(0.619, 4.99]",4473,391,5
0_1505,2022-02-28 08:44:51.097441,s_172106,c_6714,14.99,0,f,1968,54,"(48.0, 63.0]",55,2,73220.8,"(13.9, 15.99]",4473,348,2
0_1434,2021-04-04 07:02:00.322997,s_15775,c_1609,8.58,0,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(7.41, 9.87]",12855,1091,4
0_1430,2022-02-07 04:37:15.881770,s_161203,c_1609,16.47,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(15.99, 17.99]",12855,1074,4
2_109,2021-06-09 08:15:28.253180,s_46171,c_6714,53.99,2,f,1968,54,"(48.0, 63.0]",55,6,73220.8,"(27.52, 300.0]",4473,387,1
0_2281,2021-11-13 12:30:08.471002,s_119026,c_1609,14.99,0,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(13.9, 15.99]",12855,1057,5
0_1368,2021-08-18 22:29:25.371140,s_77603,c_1609,5.13,0,m,1980,42,"(33.0, 48.0]",40,8,162007.34000000064,"(4.99, 7.41]",12855,901,3
0_2064,2021-09-08 03:26:46.547619,s_86640,c_1609,9.85,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(7.41, 9.87]",12855,1428,3
0_1545,2021-05-31 17:38:08.157573,s_42201,c_6714,18.99,0,f,1968,54,"(48.0, 63.0]",55,5,73220.8,"(17.99, 20.99]",4473,391,3
1_611,2021-06-25 20:11:55.103358,s_53749,c_1609,16.99,1,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(15.99, 17.99]",12855,946,2
1_286,2021-09-15 22:52:34.481597,s_90493,c_1609,29.44,1,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(27.52, 300.0]",12855,1428,2
0_1085,2021-07-30 05:58:20.967925,s_68980,c_1609,3.99,0,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(0.619, 4.99]",12855,829,2
1_558,2021-03-06 07:58:11.555034,s_2475,c_3454,24.51,1,m,1969,53,"(48.0, 63.0]",55,3,54466.37999999937,"(20.99, 27.52]",3275,259,1
0_1490,2021-06-01 06:13:32.099165,s_42450,c_1609,10.4,0,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(9.87, 11.73]",12855,946,3
0_381,2021-06-28 06:30:29.695496,s_54897,c_1609,15.99,0,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(13.9, 15.99]",12855,946,4
0_996,2021-07-03 16:22:46.534755,s_57374,c_1609,11.64,0,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(9.87, 11.73]",12855,829,2
0_1180,2021-12-13 21:15:35.640256,s_133914,c_1609,14.25,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(13.9, 15.99]",12855,1287,3
0_1679,2021-09-01 17:01:02.727884,s_83651,c_3454,6.99,0,m,1969,53,"(48.0, 63.0]",55,9,54466.37999999937,"(4.99, 7.41]",3275,300,1
0_1586,2021-07-22 20:46:55.254393,s_65801,c_6714,12.71,0,f,1968,54,"(48.0, 63.0]",55,7,73220.8,"(11.73, 13.9]",4473,327,5
0_1368,2021-05-27 20:02:56.724408,s_40381,c_1609,5.13,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(4.99, 7.41]",12855,1132,1
1_350,2021-05-24 16:30:53.769231,s_38951,c_1609,20.83,1,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(17.99, 20.99]",12855,1132,2
1_395,2021-05-06 10:17:49.243442,s_30663,c_3454,28.99,1,m,1969,53,"(48.0, 63.0]",55,5,54466.37999999937,"(27.52, 300.0]",3275,276,1
0_1315,2021-04-08 13:12:03.481440,s_17718,c_6714,10.99,0,f,1968,54,"(48.0, 63.0]",55,4,73220.8,"(9.87, 11.73]",4473,401,7
0_1502,2021-09-15 08:07:56.291336,s_90195,c_1609,8.13,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(7.41, 9.87]",12855,1428,5
1_320,2021-11-30 10:25:48.013343,s_127272,c_1609,27.46,1,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(20.99, 27.52]",12855,1057,2
0_2128,2022-02-10 18:11:31.511303,s_163062,c_1609,3.64,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(0.619, 4.99]",12855,1074,4
0_1411,2021-05-26 23:18:51.661275,s_39989,c_1609,8.99,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(7.41, 9.87]",12855,1132,4
0_2233,2021-05-05 15:40:48.869299,s_30293,c_1609,19.99,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(17.99, 20.99]",12855,1132,5
0_1404,2021-12-16 22:32:15.261322,s_135440,c_1609,6.84,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(4.99, 7.41]",12855,1287,3
0_1605,2022-01-11 06:04:24.913734,s_148113,c_1609,6.99,0,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(4.99, 7.41]",12855,1011,1
0_1573,2021-12-17 13:04:57.528018,s_135750,c_1609,6.99,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(4.99, 7.41]",12855,1287,3
1_510,2021-09-10 07:04:48.000320,s_87655,c_6714,26.93,1,f,1968,54,"(48.0, 63.0]",55,9,73220.8,"(20.99, 27.52]",4473,464,7
0_1066,2021-06-30 14:24:36.223275,s_55982,c_1609,9.44,0,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(7.41, 9.87]",12855,946,4
1_277,2021-09-29 11:35:57.567871,s_97391,c_1609,25.99,1,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(20.99, 27.52]",12855,1428,4
1_449,2022-01-08 08:41:32.015362,s_146749,c_3454,14.99,1,m,1969,53,"(48.0, 63.0]",55,1,54466.37999999937,"(13.9, 15.99]",3275,336,2
0_360,2021-09-25 01:55:33.028086,s_95051,c_1609,11.75,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(11.73, 13.9]",12855,1428,2
0_669,2021-08-26 21:52:03.633309,s_81084,c_6714,6.99,0,f,1968,54,"(48.0, 63.0]",55,8,73220.8,"(4.99, 7.41]",4473,290,6
0_1412,2022-02-13 17:48:00.885937,s_164615,c_6714,11.73,0,f,1968,54,"(48.0, 63.0]",55,2,73220.8,"(9.87, 11.73]",4473,348,4
0_1366,2021-03-04 07:14:01.400252,s_1514,c_1609,16.65,0,m,1980,42,"(33.0, 48.0]",40,3,162007.34000000064,"(15.99, 17.99]",12855,1083,2
1_464,2021-03-11 01:49:06.902685,s_4641,c_1609,15.01,1,m,1980,42,"(33.0, 48.0]",40,3,162007.34000000064,"(13.9, 15.99]",12855,1083,2
1_367,2021-06-15 20:23:52.488481,s_49158,c_1609,13.99,1,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(13.9, 15.99]",12855,946,1
1_396,2022-02-06 12:56:12.689186,s_160866,c_1609,18.6,1,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(17.99, 20.99]",12855,1074,4
0_1222,2021-06-08 00:59:29.340778,s_45574,c_6714,6.99,0,f,1968,54,"(48.0, 63.0]",55,6,73220.8,"(4.99, 7.41]",4473,387,5
0_1354,2022-01-05 09:05:16.573123,s_145252,c_1609,7.02,0,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(4.99, 7.41]",12855,1011,3
0_1115,2022-01-24 09:51:01.963642,s_154468,c_1609,6.99,0,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(4.99, 7.41]",12855,1011,5
0_1353,2021-06-29 12:29:06.823735,s_55508,c_1609,19.99,0,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(17.99, 20.99]",12855,946,5
0_839,2021-06-01 16:14:01.637363,s_42647,c_6714,9.99,0,f,1968,54,"(48.0, 63.0]",55,6,73220.8,"(9.87, 11.73]",4473,387,3
0_1222,2021-09-12 23:20:05.426908,s_89016,c_3454,6.99,0,m,1969,53,"(48.0, 63.0]",55,9,54466.37999999937,"(4.99, 7.41]",3275,300,1
1_383,2021-06-28 13:09:18.243592,s_55031,c_6714,28.99,1,f,1968,54,"(48.0, 63.0]",55,6,73220.8,"(27.52, 300.0]",4473,387,5
1_462,2022-02-04 12:30:01.838892,s_159854,c_4958,16.66,1,m,1999,23,"(17.925, 33.0]",25,2,144257.21000000183,"(15.99, 17.99]",2562,305,1
1_347,2021-06-28 12:53:03.447594,s_55031,c_6714,21.99,1,f,1968,54,"(48.0, 63.0]",55,6,73220.8,"(20.99, 27.52]",4473,387,5
1_444,2021-06-04 15:05:34.520599,s_44005,c_3454,12.61,1,m,1969,53,"(48.0, 63.0]",55,6,54466.37999999937,"(11.73, 13.9]",3275,241,1
0_1134,2021-04-13 06:56:24.414352,s_19906,c_3454,11.72,0,m,1969,53,"(48.0, 63.0]",55,4,54466.37999999937,"(9.87, 11.73]",3275,275,2
0_112,2021-11-01 07:04:15.618248,s_113078,c_1609,17.71,0,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(15.99, 17.99]",12855,1057,3
0_1639,2021-11-16 13:54:41.306180,s_120507,c_1609,6.99,0,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(4.99, 7.41]",12855,1057,2
0_1393,2022-02-13 00:29:16.306883,s_164244,c_1609,11.99,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(11.73, 13.9]",12855,1074,5
1_468,2021-07-16 07:25:51.026434,s_62967,c_1609,17.75,1,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(15.99, 17.99]",12855,829,1
0_605,2021-09-18 21:13:54.810954,s_91920,c_6714,24.99,0,f,1968,54,"(48.0, 63.0]",55,9,73220.8,"(20.99, 27.52]",4473,464,5
0_1418,2021-09-15 03:46:31.594616,s_90098,c_1609,8.57,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(7.41, 9.87]",12855,1428,3
1_468,2021-12-18 12:30:30.227759,s_136235,c_1609,17.75,1,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(15.99, 17.99]",12855,1287,3
1_601,2021-11-21 08:40:25.486278,s_122838,c_6714,21.99,1,f,1968,54,"(48.0, 63.0]",55,11,73220.8,"(20.99, 27.52]",4473,410,6
1_13,2021-12-28 08:53:20.610878,s_141224,c_6714,80.99,1,f,1968,54,"(48.0, 63.0]",55,12,73220.8,"(27.52, 300.0]",4473,400,4
0_1555,2021-06-13 01:59:09.951865,s_47884,c_1609,15.99,0,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(13.9, 15.99]",12855,946,3
0_1609,2021-09-27 19:58:06.081103,s_96496,c_1609,18.99,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(17.99, 20.99]",12855,1428,4
0_2161,2021-11-27 09:02:05.987796,s_125787,c_1609,10.99,0,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(9.87, 11.73]",12855,1057,3
1_466,2021-12-29 10:00:10.353806,s_141780,c_1609,15.81,1,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(13.9, 15.99]",12855,1287,3
1_247,2021-03-23 21:24:18.393239,s_10525,c_6714,20.99,1,f,1968,54,"(48.0, 63.0]",55,3,73220.8,"(17.99, 20.99]",4473,391,4
0_1519,2022-02-03 17:46:43.301657,s_159476,c_1609,5.99,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(4.99, 7.41]",12855,1074,1
0_434,2021-08-08 19:02:52.132126,s_73101,c_1609,16.97,0,m,1980,42,"(33.0, 48.0]",40,8,162007.34000000064,"(15.99, 17.99]",12855,901,2
1_673,2022-02-18 13:51:54.493937,s_167136,c_1609,12.99,1,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(11.73, 13.9]",12855,1074,2
0_1424,2021-09-04 00:57:52.988733,s_84741,c_1609,8.41,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(7.41, 9.87]",12855,1428,4
0_1467,2021-06-13 15:55:05.733605,s_48152,c_1609,4.99,0,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(0.619, 4.99]",12855,946,2
1_43,2021-08-05 12:04:12.109761,s_71689,c_6714,23.99,1,f,1968,54,"(48.0, 63.0]",55,8,73220.8,"(20.99, 27.52]",4473,290,5
1_343,2022-01-11 16:36:10.773864,s_148319,c_6714,27.99,1,f,1968,54,"(48.0, 63.0]",55,1,73220.8,"(27.52, 300.0]",4473,380,3
0_1985,2021-04-11 15:40:42.616172,s_19147,c_1609,5.99,0,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(4.99, 7.41]",12855,1091,2
0_1514,2021-08-05 12:33:52.565209,s_71695,c_1609,11.01,0,m,1980,42,"(33.0, 48.0]",40,8,162007.34000000064,"(9.87, 11.73]",12855,901,2
1_725,2021-04-03 12:35:28.085187,s_15406,c_4958,8.99,1,m,1999,23,"(17.925, 33.0]",25,4,144257.21000000183,"(7.41, 9.87]",2562,209,1
0_1927,2021-06-06 00:52:12.625705,s_44652,c_1609,16.99,0,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(15.99, 17.99]",12855,946,3
2_96,2021-08-15 16:40:33.553510,s_76143,c_4958,47.91,2,m,1999,23,"(17.925, 33.0]",25,8,144257.21000000183,"(27.52, 300.0]",2562,255,2
0_1630,2021-08-20 22:25:19.590026,s_78491,c_1609,12.48,0,m,1980,42,"(33.0, 48.0]",40,8,162007.34000000064,"(11.73, 13.9]",12855,901,1
0_1187,2022-01-05 08:24:00.226720,s_145252,c_1609,6.99,0,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(4.99, 7.41]",12855,1011,3
0_1447,2021-06-12 19:25:19.266555,s_47754,c_1609,4.99,0,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(0.619, 4.99]",12855,946,1
0_1468,2021-11-28 14:52:39.268099,s_126382,c_1609,6.08,0,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(4.99, 7.41]",12855,1057,2
0_717,2021-09-26 10:10:19.818796,s_95777,c_6714,8.99,0,f,1968,54,"(48.0, 63.0]",55,9,73220.8,"(7.41, 9.87]",4473,464,4
0_1608,2022-01-18 08:30:23.399941,s_151562,c_1609,12.24,0,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(11.73, 13.9]",12855,1011,1
0_1099,2021-12-01 22:43:00.924297,s_128016,c_1609,10.99,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(9.87, 11.73]",12855,1287,3
1_257,2021-07-08 23:18:12.920624,s_59745,c_3454,22.99,1,m,1969,53,"(48.0, 63.0]",55,7,54466.37999999937,"(20.99, 27.52]",3275,243,1
1_734,2021-03-25 22:30:40.044753,s_11457,c_1609,24.28,1,m,1980,42,"(33.0, 48.0]",40,3,162007.34000000064,"(20.99, 27.52]",12855,1083,2
0_1564,2021-08-23 20:11:12.151822,s_79755,c_1609,11.12,0,m,1980,42,"(33.0, 48.0]",40,8,162007.34000000064,"(9.87, 11.73]",12855,901,2
1_362,2022-02-21 02:53:23.994588,s_168419,c_1609,11.25,1,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(9.87, 11.73]",12855,1074,3
0_1465,2021-04-19 04:01:18.392204,s_22584,c_1609,3.99,0,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(0.619, 4.99]",12855,1091,4
0_1613,2021-04-11 00:16:50.604413,s_18841,c_1609,8.99,0,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(7.41, 9.87]",12855,1091,5
1_498,2021-05-30 21:34:03.600617,s_41828,c_3454,23.37,1,m,1969,53,"(48.0, 63.0]",55,5,54466.37999999937,"(20.99, 27.52]",3275,276,1
